Date,Name,new_cases
2020-09-17,Louisiana,478
2020-09-17,Massachusetts,429
2020-09-17,Maryland,630
2020-09-17,Maine,21
2020-09-17,Michigan,1012
2020-09-17,Minnesota,909
2020-09-17,Missouri,1557
2020-09-17,Mississippi,701
2020-09-17,Montana,234
2020-09-17,North Carolina,1507
2020-09-17,North Dakota,390
2020-09-17,Nebraska,502
2020-09-17,New Hampshire,34
2020-09-17,New Jersey,569
2020-09-17,New Mexico,158
2020-09-17,Nevada,415
2020-09-17,New York,893
2020-09-17,Ohio,1067
2020-09-17,Oklahoma,1034
2020-09-17,Oregon,212
2020-09-17,Pennsylvania,924
2020-09-17,Puerto Rico,583
2020-09-17,Rhode Island,130
2020-09-17,South Carolina,1324
2020-09-17,South Dakota,395
2020-09-17,Tennessee,1302
2020-09-17,Texas,4389
2020-09-17,Utah,892
2020-09-17,Virginia,1101
2020-09-17,Virgin Islands,6
2020-09-17,Vermont,3
2020-09-17,Washington,387
2020-09-17,Wisconsin,2118
2020-09-17,West Virginia,234
2020-09-17,Wyoming,86
2020-09-17,Guam,32
2020-09-17,Northern Mariana Islands,1
2020-09-18,Alaska,115
2020-09-18,Alabama,1106
2020-09-18,Arkansas,871
2020-09-18,Arizona,2000
2020-09-18,California,4492
2020-09-18,Colorado,664
2020-09-18,Connecticut,141
2020-09-18,District of Columbia,62
2020-09-18,Delaware,48
2020-09-18,Florida,3204
2020-09-18,Georgia,1951
2020-09-18,Hawaii,137
2020-09-18,Iowa,974
2020-09-18,Idaho,434
2020-09-18,Illinois,2226
2020-09-18,Indiana,1037
2020-09-18,Kansas,1364
2020-09-18,Kentucky,743
2020-09-18,Louisiana,979
2020-09-18,Massachusetts,454
2020-09-18,Maryland,542
2020-09-18,Maine,43
2020-09-18,Michigan,764
2020-09-18,Minnesota,1085
2020-09-18,Missouri,1993
2020-09-18,Mississippi,497
2020-09-18,Montana,213
2020-09-18,North Carolina,1365
2020-09-18,North Dakota,507
2020-09-18,Nebraska,466
2020-09-18,New Hampshire,47
2020-09-18,New Jersey,487
2020-09-18,New Mexico,151
2020-09-18,Nevada,361
2020-09-18,New York,793
2020-09-18,Ohio,1011
2020-09-18,Oklahoma,1249
2020-09-18,Oregon,283
2020-09-18,Pennsylvania,747
2020-09-18,Puerto Rico,817
2020-09-18,Rhode Island,132
2020-09-18,South Carolina,872
2020-09-18,South Dakota,389
2020-09-18,Tennessee,2005
2020-09-18,Texas,3229
2020-09-18,Utah,1124
2020-09-18,Virginia,1242
2020-09-18,Virgin Islands,19
2020-09-18,Vermont,1
2020-09-18,Washington,482
2020-09-18,Wisconsin,2592
2020-09-18,West Virginia,253
2020-09-18,Wyoming,95
2020-09-18,Guam,29
2020-09-18,Northern Mariana Islands,0
2020-09-19,Alaska,85
2020-09-19,Alabama,1301
2020-09-19,Arkansas,1078
2020-09-19,Arizona,-112
2020-09-19,California,3640
2020-09-19,Colorado,417
2020-09-19,Connecticut,0
2020-09-19,District of Columbia,50
2020-09-19,Delaware,83
2020-09-19,Florida,3573
2020-09-19,Georgia,1889
2020-09-19,Hawaii,109
2020-09-19,Iowa,946
2020-09-19,Idaho,266
2020-09-19,Illinois,2461
2020-09-19,Indiana,1082
2020-09-19,Kansas,17
2020-09-19,Kentucky,913
2020-09-19,Louisiana,0
2020-09-19,Massachusetts,599
2020-09-19,Maryland,548
2020-09-19,Maine,30
2020-09-19,Michigan,554
2020-09-19,Minnesota,914
2020-09-19,Missouri,1247
2020-09-19,Mississippi,655
2020-09-19,Montana,259
2020-09-19,North Carolina,1079
2020-09-19,North Dakota,377
2020-09-19,Nebraska,410
2020-09-19,New Hampshire,59
2020-09-19,New Jersey,461
2020-09-19,New Mexico,162
2020-09-19,Nevada,371
2020-09-19,New York,983
2020-09-19,Ohio,951
2020-09-19,Oklahoma,1237
2020-09-19,Oregon,249
2020-09-19,Pennsylvania,701
2020-09-19,Puerto Rico,1309
2020-09-19,Rhode Island,0
2020-09-19,South Carolina,922
2020-09-19,South Dakota,369
2020-09-19,Tennessee,1310
2020-09-19,Texas,3262
2020-09-19,Utah,1107
2020-09-19,Virginia,953
2020-09-19,Virgin Islands,0
2020-09-19,Vermont,4
2020-09-19,Washington,303
2020-09-19,Wisconsin,2398
2020-09-19,West Virginia,191
2020-09-19,Wyoming,33
2020-09-19,Guam,0
2020-09-19,Northern Mariana Islands,6
2020-09-20,Alaska,91
2020-09-20,Alabama,798
2020-09-20,Arkansas,563
2020-09-20,Arizona,467
2020-09-20,California,3001
2020-09-20,Colorado,554
2020-09-20,Connecticut,0
2020-09-20,District of Columbia,53
2020-09-20,Delaware,117
2020-09-20,Florida,2521
2020-09-20,Georgia,1037
2020-09-20,Hawaii,77
2020-09-20,Iowa,625
2020-09-20,Idaho,144
2020-09-20,Illinois,1316
2020-09-20,Indiana,746
2020-09-20,Kansas,13
2020-09-20,Kentucky,345
2020-09-20,Louisiana,936
2020-09-20,Massachusetts,359
2020-09-20,Maryland,549
2020-09-20,Maine,44
2020-09-20,Michigan,36
2020-09-20,Minnesota,1296
2020-09-20,Missouri,1206
2020-09-20,Mississippi,277
2020-09-20,Montana,132
2020-09-20,North Carolina,1227
2020-09-20,North Dakota,351
2020-09-20,Nebraska,286
2020-09-20,New Hampshire,27
2020-09-20,New Jersey,453
2020-09-20,New Mexico,67
2020-09-20,Nevada,390
2020-09-20,New York,865
2020-09-20,Ohio,762
2020-09-20,Oklahoma,1003
2020-09-20,Oregon,202
2020-09-20,Pennsylvania,663
2020-09-20,Puerto Rico,845
2020-09-20,Rhode Island,0
2020-09-20,South Carolina,468
2020-09-20,South Dakota,252
2020-09-20,Tennessee,1604
2020-09-20,Texas,5546
2020-09-20,Utah,881
2020-09-20,Virginia,856
2020-09-20,Virgin Islands,12
2020-09-20,Vermont,5
2020-09-20,Washington,283
2020-09-20,Wisconsin,1734
2020-09-20,West Virginia,180
2020-09-20,Wyoming,91
2020-09-20,Guam,0
2020-09-20,Northern Mariana Islands,0
2020-09-21,Alaska,71
2020-09-21,Alabama,818
2020-09-21,Arkansas,641
2020-09-21,Arizona,233
2020-09-21,California,4140
2020-09-21,Colorado,688
2020-09-21,Connecticut,497
2020-09-21,District of Columbia,23
2020-09-21,Delaware,101
2020-09-21,Florida,1685
2020-09-21,Georgia,879
2020-09-21,Hawaii,56
2020-09-21,Iowa,596
2020-09-21,Idaho,428
2020-09-21,Illinois,1659
2020-09-21,Indiana,523
2020-09-21,Kansas,1523
2020-09-21,Kentucky,492
2020-09-21,Louisiana,243
2020-09-21,Massachusetts,256
2020-09-21,Maryland,412
2020-09-21,Maine,27
2020-09-21,Michigan,1507
2020-09-21,Minnesota,925
2020-09-21,Missouri,1814
2020-09-21,Mississippi,192
2020-09-21,Montana,184
2020-09-21,North Carolina,1115
2020-09-21,North Dakota,286
2020-09-21,Nebraska,305
2020-09-21,New Hampshire,5
2020-09-21,New Jersey,392
2020-09-21,New Mexico,104
2020-09-21,Nevada,205
2020-09-21,New York,575
2020-09-21,Ohio,856
2020-09-21,Oklahoma,1101
2020-09-21,Oregon,197
2020-09-21,Pennsylvania,805
2020-09-21,Puerto Rico,638
2020-09-21,Rhode Island,312
2020-09-21,South Carolina,416
2020-09-21,South Dakota,173
2020-09-21,Tennessee,1104
2020-09-21,Texas,22276
2020-09-21,Utah,630
2020-09-21,Virginia,627
2020-09-21,Virgin Islands,0
2020-09-21,Vermont,4
2020-09-21,Washington,634
2020-09-21,Wisconsin,1313
2020-09-21,West Virginia,117
2020-09-21,Wyoming,73
2020-09-21,Guam,73
2020-09-21,Northern Mariana Islands,1
2020-09-22,Alaska,46
2020-09-22,Alabama,804
2020-09-22,Arkansas,617
2020-09-22,Arizona,595
2020-09-22,California,2860
2020-09-22,Colorado,616
2020-09-22,Connecticut,136
2020-09-22,District of Columbia,43
2020-09-22,Delaware,94
2020-09-22,Florida,2470
2020-09-22,Georgia,955
2020-09-22,Hawaii,63
2020-09-22,Iowa,668
2020-09-22,Idaho,480
2020-09-22,Illinois,1479
2020-09-22,Indiana,613
2020-09-22,Kansas,281
2020-09-22,Kentucky,719
2020-09-22,Louisiana,752
2020-09-22,Massachusetts,173
2020-09-22,Maryland,341
2020-09-22,Maine,40
2020-09-22,Michigan,751
2020-09-22,Minnesota,480
2020-09-22,Missouri,1760
2020-09-22,Mississippi,465
2020-09-22,Montana,283
2020-09-22,North Carolina,1165
2020-09-22,North Dakota,264
2020-09-22,Nebraska,440
2020-09-22,New Hampshire,38
2020-09-22,New Jersey,426
2020-09-22,New Mexico,107
2020-09-22,Nevada,257
2020-09-22,New York,751
2020-09-22,Ohio,685
2020-09-22,Oklahoma,1164
2020-09-22,Oregon,324
2020-09-22,Pennsylvania,783
2020-09-22,Puerto Rico,120
2020-09-22,Rhode Island,112
2020-09-22,South Carolina,2665
2020-09-22,South Dakota,320
2020-09-22,Tennessee,821
2020-09-22,Texas,4333
2020-09-22,Utah,654
2020-09-22,Virginia,872
2020-09-22,Virgin Islands,9
2020-09-22,Vermont,2
2020-09-22,Washington,430
2020-09-22,Wisconsin,1737
2020-09-22,West Virginia,213
2020-09-22,Wyoming,72
2020-09-22,Guam,43
2020-09-22,Northern Mariana Islands,0
2020-09-23,Alaska,54
2020-09-23,Alabama,569
2020-09-23,Arkansas,982
2020-09-23,Arizona,438
2020-09-23,California,3273
2020-09-23,Colorado,634
2020-09-23,Connecticut,155
2020-09-23,District of Columbia,29
2020-09-23,Delaware,69
2020-09-23,Florida,2590
2020-09-23,Georgia,1867
2020-09-23,Hawaii,167
2020-09-23,Iowa,1282
2020-09-23,Idaho,354
2020-09-23,Illinois,1820
2020-09-23,Indiana,714
2020-09-23,Kansas,1118
2020-09-23,Kentucky,966
2020-09-23,Louisiana,616
2020-09-23,Massachusetts,543
2020-09-23,Maryland,384
2020-09-23,Maine,25
2020-09-23,Michigan,886
2020-09-23,Minnesota,678
2020-09-23,Missouri,1550
2020-09-23,Mississippi,552
2020-09-23,Montana,242
2020-09-23,North Carolina,1173
2020-09-23,North Dakota,473
2020-09-23,Nebraska,450
2020-09-23,New Hampshire,17
2020-09-23,New Jersey,408
2020-09-23,New Mexico,197
2020-09-23,Nevada,531
2020-09-23,New York,666
2020-09-23,Ohio,903
2020-09-23,Oklahoma,1089
2020-09-23,Oregon,190
2020-09-23,Pennsylvania,861
2020-09-23,Puerto Rico,64
2020-09-23,Rhode Island,133
2020-09-23,South Carolina,897
2020-09-23,South Dakota,445
2020-09-23,Tennessee,1522
2020-09-23,Texas,4482
2020-09-23,Utah,890
2020-09-23,Virginia,580
2020-09-23,Virgin Islands,12
2020-09-23,Vermont,1
2020-09-23,Washington,809
2020-09-23,Wisconsin,1883
2020-09-23,West Virginia,120
2020-09-23,Wyoming,153
2020-09-23,Guam,45
2020-09-23,Northern Mariana Islands,0
2020-09-24,Alaska,140
2020-09-24,Alabama,1053
2020-09-24,Arkansas,1086
2020-09-24,Arizona,568
2020-09-24,California,3321
2020-09-24,Colorado,559
2020-09-24,Connecticut,157
2020-09-24,District of Columbia,56
2020-09-24,Delaware,117
2020-09-24,Florida,2541
2020-09-24,Georgia,1537
2020-09-24,Hawaii,88
2020-09-24,Iowa,1037
2020-09-24,Idaho,517
2020-09-24,Illinois,2289
2020-09-24,Indiana,903
2020-09-24,Kansas,106
2020-09-24,Kentucky,640
2020-09-24,Louisiana,577
2020-09-24,Massachusetts,481
2020-09-24,Maryland,500
2020-09-24,Maine,44
2020-09-24,Michigan,1108
2020-09-24,Minnesota,912
2020-09-24,Missouri,1361
2020-09-24,Mississippi,737
2020-09-24,Montana,347
2020-09-24,North Carolina,1805
2020-09-24,North Dakota,470
2020-09-24,Nebraska,453
2020-09-24,New Hampshire,37
2020-09-24,New Jersey,564
2020-09-24,New Mexico,237
2020-09-24,Nevada,431
2020-09-24,New York,953
2020-09-24,Ohio,991
2020-09-24,Oklahoma,1083
2020-09-24,Oregon,356
2020-09-24,Pennsylvania,848
2020-09-24,Puerto Rico,1182
2020-09-24,Rhode Island,134
2020-09-24,South Carolina,1021
2020-09-24,South Dakota,463
2020-09-24,Tennessee,1053
2020-09-24,Texas,4828
2020-09-24,Utah,1219
2020-09-24,Virginia,902
2020-09-24,Virgin Islands,0
2020-09-24,Vermont,2
2020-09-24,Washington,555
2020-09-24,Wisconsin,2467
2020-09-24,West Virginia,202
2020-09-24,Wyoming,136
2020-09-24,Guam,28
2020-09-24,Northern Mariana Islands,0
2020-09-25,Alaska,118
2020-09-25,Alabama,2452
2020-09-25,Arkansas,897
2020-09-25,Arizona,515
2020-09-25,California,4062
2020-09-25,Colorado,761
2020-09-25,Connecticut,115
2020-09-25,District of Columbia,57
2020-09-25,Delaware,138
2020-09-25,Florida,2847
2020-09-25,Georgia,1755
2020-09-25,Hawaii,131
2020-09-25,Iowa,1038
2020-09-25,Idaho,681
2020-09-25,Illinois,2755
2020-09-25,Indiana,1175
2020-09-25,Kansas,1391
2020-09-25,Kentucky,920
2020-09-25,Louisiana,706
2020-09-25,Massachusetts,488
2020-09-25,Maryland,557
2020-09-25,Maine,20
2020-09-25,Michigan,1043
2020-09-25,Minnesota,1177
2020-09-25,Missouri,2059
2020-09-25,Mississippi,722
2020-09-25,Montana,275
2020-09-25,North Carolina,5422
2020-09-25,North Dakota,434
2020-09-25,Nebraska,431
2020-09-25,New Hampshire,41
2020-09-25,New Jersey,548
2020-09-25,New Mexico,263
2020-09-25,Nevada,592
2020-09-25,New York,909
2020-09-25,Ohio,1150
2020-09-25,Oklahoma,1276
2020-09-25,Oregon,459
2020-09-25,Pennsylvania,830
2020-09-25,Puerto Rico,1063
2020-09-25,Rhode Island,-130
2020-09-25,South Carolina,1195
2020-09-25,South Dakota,457
2020-09-25,Tennessee,1648
2020-09-25,Texas,3265
2020-09-25,Utah,1370
2020-09-25,Virginia,941
2020-09-25,Virgin Islands,6
2020-09-25,Vermont,7
2020-09-25,Washington,552
2020-09-25,Wisconsin,2612
2020-09-25,West Virginia,247
2020-09-25,Wyoming,115
2020-09-25,Guam,23
2020-09-25,Northern Mariana Islands,0
2020-09-26,Alaska,111
2020-09-26,Alabama,933
2020-09-26,Arkansas,809
2020-09-26,Arizona,459
2020-09-26,California,3481
2020-09-26,Colorado,467
2020-09-26,Connecticut,0
2020-09-26,District of Columbia,52
2020-09-26,Delaware,71
2020-09-26,Florida,2795
2020-09-26,Georgia,1464
2020-09-26,Hawaii,127
2020-09-26,Iowa,877
2020-09-26,Idaho,183
2020-09-26,Illinois,2308
2020-09-26,Indiana,1163
2020-09-26,Kansas,0
2020-09-26,Kentucky,888
2020-09-26,Louisiana,0
2020-09-26,Massachusetts,569
2020-09-26,Maryland,478
2020-09-26,Maine,25
2020-09-26,Michigan,929
2020-09-26,Minnesota,1470
2020-09-26,Missouri,1395
2020-09-26,Mississippi,645
2020-09-26,Montana,287
2020-09-26,North Carolina,1583
2020-09-26,North Dakota,495
2020-09-26,Nebraska,434
2020-09-26,New Hampshire,36
2020-09-26,New Jersey,750
2020-09-26,New Mexico,205
2020-09-26,Nevada,534
2020-09-26,New York,1006
2020-09-26,Ohio,1115
2020-09-26,Oklahoma,990
2020-09-26,Oregon,253
2020-09-26,Pennsylvania,886
2020-09-26,Puerto Rico,508
2020-09-26,Rhode Island,0
2020-09-26,South Carolina,1371
2020-09-26,South Dakota,579
2020-09-26,Tennessee,1436
2020-09-26,Texas,2998
2020-09-26,Utah,1019
2020-09-26,Virginia,975
2020-09-26,Virgin Islands,21
2020-09-26,Vermont,8
2020-09-26,Washington,365
2020-09-26,Wisconsin,2894
2020-09-26,West Virginia,205
2020-09-26,Wyoming,45
2020-09-26,Guam,0
2020-09-26,Northern Mariana Islands,0
2020-09-27,Alaska,115
2020-09-27,Alabama,730
2020-09-27,Arkansas,487
2020-09-27,Arizona,411
2020-09-27,California,2484
2020-09-27,Colorado,499
2020-09-27,Connecticut,0
2020-09-27,District of Columbia,35
2020-09-27,Delaware,104
2020-09-27,Florida,1882
2020-09-27,Georgia,768
2020-09-27,Hawaii,98
2020-09-27,Iowa,716
2020-09-27,Idaho,90
2020-09-27,Illinois,1588
2020-09-27,Indiana,902
2020-09-27,Kansas,126
2020-09-27,Kentucky,347
2020-09-27,Louisiana,923
2020-09-27,Massachusetts,592
2020-09-27,Maryland,567
2020-09-27,Maine,28
2020-09-27,Michigan,37
2020-09-27,Minnesota,1075
2020-09-27,Missouri,1176
2020-09-27,Mississippi,182
2020-09-27,Montana,183
2020-09-27,North Carolina,1166
2020-09-27,North Dakota,344
2020-09-27,Nebraska,467
2020-09-27,New Hampshire,51
2020-09-27,New Jersey,698
2020-09-27,New Mexico,152
2020-09-27,Nevada,356
2020-09-27,New York,868
2020-09-27,Ohio,800
2020-09-27,Oklahoma,823
2020-09-27,Oregon,239
2020-09-27,Pennsylvania,833
2020-09-27,Puerto Rico,891
2020-09-27,Rhode Island,0
2020-09-27,South Carolina,614
2020-09-27,South Dakota,408
2020-09-27,Tennessee,1832
2020-09-27,Texas,5897
2020-09-27,Utah,1060
2020-09-27,Virginia,736
2020-09-27,Virgin Islands,0
2020-09-27,Vermont,3
2020-09-27,Washington,308
2020-09-27,Wisconsin,2249
2020-09-27,West Virginia,190
2020-09-27,Wyoming,168
2020-09-27,Guam,0
2020-09-27,Northern Mariana Islands,0
2020-09-28,Alaska,118
2020-09-28,Alabama,662
2020-09-28,Arkansas,807
2020-09-28,Arizona,276
2020-09-28,California,3098
2020-09-28,Colorado,495
2020-09-28,Connecticut,560
2020-09-28,District of Columbia,14
2020-09-28,Delaware,129
2020-09-28,Florida,738
2020-09-28,Georgia,642
2020-09-28,Hawaii,87
2020-09-28,Iowa,632
2020-09-28,Idaho,885
2020-09-28,Illinois,1898
2020-09-28,Indiana,860
2020-09-28,Kansas,1815
2020-09-28,Kentucky,618
2020-09-28,Louisiana,240
2020-09-28,Massachusetts,430
2020-09-28,Maryland,476
2020-09-28,Maine,12
2020-09-28,Michigan,1373
2020-09-28,Minnesota,904
2020-09-28,Missouri,1779
2020-09-28,Mississippi,190
2020-09-28,Montana,412
2020-09-28,North Carolina,1090
2020-09-28,North Dakota,259
2020-09-28,Nebraska,515
2020-09-28,New Hampshire,36
2020-09-28,New Jersey,559
2020-09-28,New Mexico,141
2020-09-28,Nevada,493
2020-09-28,New York,836
2020-09-28,Ohio,993
2020-09-28,Oklahoma,861
2020-09-28,Oregon,175
2020-09-28,Pennsylvania,872
2020-09-28,Puerto Rico,1118
2020-09-28,Rhode Island,243
2020-09-28,South Carolina,568
2020-09-28,South Dakota,197
2020-09-28,Tennessee,954
2020-09-28,Texas,3140
2020-09-28,Utah,826
2020-09-28,Virginia,449
2020-09-28,Virgin Islands,1
2020-09-28,Vermont,3
2020-09-28,Washington,774
2020-09-28,Wisconsin,1822
2020-09-28,West Virginia,164
2020-09-28,Wyoming,121
2020-09-28,Guam,0
2020-09-28,Northern Mariana Islands,0
2020-09-29,Alaska,125
2020-09-29,Alabama,571
2020-09-29,Arkansas,706
2020-09-29,Arizona,672
2020-09-29,California,3143
2020-09-29,Colorado,491
2020-09-29,Connecticut,182
2020-09-29,District of Columbia,36
2020-09-29,Delaware,142
2020-09-29,Florida,3266
2020-09-29,Georgia,1056
2020-09-29,Hawaii,85
2020-09-29,Iowa,978
2020-09-29,Idaho,468
2020-09-29,Illinois,1504
2020-09-29,Indiana,746
2020-09-29,Kansas,158
2020-09-29,Kentucky,918
2020-09-29,Louisiana,533
2020-09-29,Massachusetts,512
2020-09-29,Maryland,434
2020-09-29,Maine,37
2020-09-29,Michigan,1117
2020-09-29,Minnesota,809
2020-09-29,Missouri,922
2020-09-29,Mississippi,589
2020-09-29,Montana,287
2020-09-29,North Carolina,887
2020-09-29,North Dakota,418
2020-09-29,Nebraska,466
2020-09-29,New Hampshire,25
2020-09-29,New Jersey,456
2020-09-29,New Mexico,172
2020-09-29,Nevada,378
2020-09-29,New York,1188
2020-09-29,Ohio,1105
2020-09-29,Oklahoma,1025
2020-09-29,Oregon,302
2020-09-29,Pennsylvania,1577
2020-09-29,Puerto Rico,1045
2020-09-29,Rhode Island,132
2020-09-29,South Carolina,1179
2020-09-29,South Dakota,259
2020-09-29,Tennessee,868
2020-09-29,Texas,6864
2020-09-29,Utah,694
2020-09-29,Virginia,923
2020-09-29,Virgin Islands,0
2020-09-29,Vermont,4
2020-09-29,Washington,415
2020-09-29,Wisconsin,2424
2020-09-29,West Virginia,180
2020-09-29,Wyoming,67
2020-09-29,Guam,157
2020-09-29,Northern Mariana Islands,0
2020-09-30,Alaska,105
2020-09-30,Alabama,1147
2020-09-30,Arkansas,942
2020-09-30,Arizona,326
2020-09-30,California,3186
2020-09-30,Colorado,632
2020-09-30,Connecticut,221
2020-09-30,District of Columbia,26
2020-09-30,Delaware,82
2020-09-30,Florida,1948
2020-09-30,Georgia,1466
2020-09-30,Hawaii,119
2020-09-30,Iowa,1014
2020-09-30,Idaho,695
2020-09-30,Illinois,2262
2020-09-30,Indiana,968
2020-09-30,Kansas,1006
2020-09-30,Kentucky,909
2020-09-30,Louisiana,610
2020-09-30,Massachusetts,532
2020-09-30,Maryland,412
2020-09-30,Maine,54
2020-09-30,Michigan,1175
2020-09-30,Minnesota,688
2020-09-30,Missouri,1249
2020-09-30,Mississippi,552
2020-09-30,Montana,354
2020-09-30,North Carolina,1620
2020-09-30,North Dakota,445
2020-09-30,Nebraska,520
2020-09-30,New Hampshire,33
2020-09-30,New Jersey,708
2020-09-30,New Mexico,278
2020-09-30,Nevada,393
2020-09-30,New York,1005
2020-09-30,Ohio,1080
2020-09-30,Oklahoma,980
2020-09-30,Oregon,257
2020-09-30,Pennsylvania,916
2020-09-30,Puerto Rico,288
2020-09-30,Rhode Island,192
2020-09-30,South Carolina,308
2020-09-30,South Dakota,392
2020-09-30,Tennessee,1498
2020-09-30,Texas,3484
2020-09-30,Utah,917
2020-09-30,Virginia,755
2020-09-30,Virgin Islands,0
2020-09-30,Vermont,3
2020-09-30,Washington,549
2020-09-30,Wisconsin,2428
2020-09-30,West Virginia,156
2020-09-30,Wyoming,127
2020-09-30,Guam,45
2020-09-30,Northern Mariana Islands,1
2020-10-01,Alaska,131
2020-10-01,Alabama,1043
2020-10-01,Arkansas,1124
2020-10-01,Arizona,703
2020-10-01,California,3181
2020-10-01,Colorado,633
2020-10-01,Connecticut,192
2020-10-01,District of Columbia,32
2020-10-01,Delaware,174
2020-10-01,Florida,2628
2020-10-01,Georgia,1525
2020-10-01,Hawaii,105
2020-10-01,Iowa,1235
2020-10-01,Idaho,366
2020-10-01,Illinois,2176
2020-10-01,Indiana,1164
2020-10-01,Kansas,146
2020-10-01,Kentucky,789
2020-10-01,Louisiana,551
2020-10-01,Massachusetts,754
2020-10-01,Maryland,780
2020-10-01,Maine,40
2020-10-01,Michigan,990
2020-10-01,Minnesota,1066
2020-10-01,Missouri,1713
2020-10-01,Mississippi,696
2020-10-01,Montana,447
2020-10-01,North Carolina,2214
2020-10-01,North Dakota,372
2020-10-01,Nebraska,621
2020-10-01,New Hampshire,51
2020-10-01,New Jersey,614
2020-10-01,New Mexico,226
2020-10-01,Nevada,423
2020-10-01,New York,1383
2020-10-01,Ohio,1327
2020-10-01,Oklahoma,1170
2020-10-01,Oregon,311
2020-10-01,Pennsylvania,943
2020-10-01,Puerto Rico,312
2020-10-01,Rhode Island,166
2020-10-01,South Carolina,381
2020-10-01,South Dakota,747
2020-10-01,Tennessee,1244
2020-10-01,Texas,4039
2020-10-01,Utah,1046
2020-10-01,Virginia,450
2020-10-01,Virgin Islands,8
2020-10-01,Vermont,3
2020-10-01,Washington,606
2020-10-01,Wisconsin,3004
2020-10-01,West Virginia,176
2020-10-01,Wyoming,135
2020-10-01,Guam,62
2020-10-01,Northern Mariana Islands,0
2020-10-02,Alaska,126
2020-10-02,Alabama,954
2020-10-02,Arkansas,958
2020-10-02,Arizona,564
2020-10-02,California,4058
2020-10-02,Colorado,731
2020-10-02,Connecticut,555
2020-10-02,District of Columbia,65
2020-10-02,Delaware,150
2020-10-02,Florida,2660
2020-10-02,Georgia,1396
2020-10-02,Hawaii,94
2020-10-02,Iowa,1000
2020-10-02,Idaho,613
2020-10-02,Illinois,2429
2020-10-02,Indiana,1500
2020-10-02,Kansas,1321
2020-10-02,Kentucky,947
2020-10-02,Louisiana,817
2020-10-02,Massachusetts,761
2020-10-02,Maryland,714
2020-10-02,Maine,37
2020-10-02,Michigan,993
2020-10-02,Minnesota,1166
2020-10-02,Missouri,1947
2020-10-02,Mississippi,672
2020-10-02,Montana,418
2020-10-02,North Carolina,1817
2020-10-02,North Dakota,476
2020-10-02,Nebraska,792
2020-10-02,New Hampshire,217
2020-10-02,New Jersey,740
2020-10-02,New Mexico,339
2020-10-02,Nevada,778
2020-10-02,New York,1601
2020-10-02,Ohio,1495
2020-10-02,Oklahoma,1190
2020-10-02,Oregon,315
2020-10-02,Pennsylvania,1192
2020-10-02,Puerto Rico,680
2020-10-02,Rhode Island,162
2020-10-02,South Carolina,862
2020-10-02,South Dakota,386
2020-10-02,Tennessee,1079
2020-10-02,Texas,5896
2020-10-02,Utah,1076
2020-10-02,Virginia,966
2020-10-02,Virgin Islands,0
2020-10-02,Vermont,13
2020-10-02,Washington,561
2020-10-02,Wisconsin,2820
2020-10-02,West Virginia,283
2020-10-02,Wyoming,131
2020-10-02,Guam,67
2020-10-02,Northern Mariana Islands,0
2020-10-03,Alaska,147
2020-10-03,Alabama,1682
2020-10-03,Arkansas,746
2020-10-03,Arizona,625
2020-10-03,California,3130
2020-10-03,Colorado,475
2020-10-03,Connecticut,0
2020-10-03,District of Columbia,50
2020-10-03,Delaware,188
2020-10-03,Florida,2787
2020-10-03,Georgia,1535
2020-10-03,Hawaii,133
2020-10-03,Iowa,819
2020-10-03,Idaho,174
2020-10-03,Illinois,2267
2020-10-03,Indiana,1455
2020-10-03,Kansas,22
2020-10-03,Kentucky,1010
2020-10-03,Louisiana,0
2020-10-03,Massachusetts,672
2020-10-03,Maryland,483
2020-10-03,Maine,18
2020-10-03,Michigan,1179
2020-10-03,Minnesota,1421
2020-10-03,Missouri,1101
2020-10-03,Mississippi,609
2020-10-03,Montana,446
2020-10-03,North Carolina,2014
2020-10-03,North Dakota,440
2020-10-03,Nebraska,426
2020-10-03,New Hampshire,63
2020-10-03,New Jersey,947
2020-10-03,New Mexico,296
2020-10-03,Nevada,544
2020-10-03,New York,1728
2020-10-03,Ohio,1157
2020-10-03,Oklahoma,1189
2020-10-03,Oregon,332
2020-10-03,Pennsylvania,0
2020-10-03,Puerto Rico,628
2020-10-03,Rhode Island,0
2020-10-03,South Carolina,1706
2020-10-03,South Dakota,464
2020-10-03,Tennessee,1190
2020-10-03,Texas,5449
2020-10-03,Utah,1056
2020-10-03,Virginia,1116
2020-10-03,Virgin Islands,1
2020-10-03,Vermont,10
2020-10-03,Washington,433
2020-10-03,Wisconsin,3022
2020-10-03,West Virginia,161
2020-10-03,Wyoming,151
2020-10-03,Guam,82
2020-10-03,Northern Mariana Islands,0
2020-10-04,Alaska,189
2020-10-04,Alabama,789
2020-10-04,Arkansas,488
2020-10-04,Arizona,354
2020-10-04,California,3141
2020-10-04,Colorado,460
2020-10-04,Connecticut,0
2020-10-04,District of Columbia,46
2020-10-04,Delaware,118
2020-10-04,Florida,1868
2020-10-04,Georgia,837
2020-10-04,Hawaii,70
2020-10-04,Iowa,442
2020-10-04,Idaho,262
2020-10-04,Illinois,1411
2020-10-04,Indiana,1087
2020-10-04,Kansas,33
2020-10-04,Kentucky,510
2020-10-04,Louisiana,893
2020-10-04,Massachusetts,644
2020-10-04,Maryland,591
2020-10-04,Maine,33
2020-10-04,Michigan,51
2020-10-04,Minnesota,1039
2020-10-04,Missouri,865
